group,experiment,algorithm,result_algorithm,evals,target_angle_rad,tip_mass_g,tip_mass_kg,damping_mode,init_file,best,median,mean,worst,std,fearate,elapsed_time,process_file,best_individual
group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g,group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_dsi-c2ode_adaptive_target_1_05_mass_9_78g,dsi-c2ode,DSI-C2oDE,21,1.05,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.0053737880945080255,0.0053737880945080255,0.0053737880945080255,0.0053737880945080255,0.0,1.0,5712.973966778256,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_dsi-c2ode_adaptive_target_1_05_mass_9_78g.npz,"[0.011180555555555553, -0.04276373654705219, -0.15629262899920005, -0.24676429253501983, -0.22231074250705068, -0.09758115420586136, 2.671036566620132, 0.5, 0.4777541439286782, 0.5222458560713218, 0.8937248370604924, 12.695119072513704, 13.929595010082497, 0.35, 0.9052250626861249, 0.028350844224483487]"
group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g,group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_edapp_adaptive_target_1_05_mass_9_78g,edapp,EDA++,21,1.05,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.005553231953434925,0.005553231953434925,0.005553231953434925,0.005553231953434925,0.0,1.0,5191.311408957001,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_edapp_adaptive_target_1_05_mass_9_78g.npz,"[0.008514376734275545, -0.03798381548684777, -0.1343772295863895, -0.2290710830131175, -0.21551276377344275, -0.10810419294826147, 2.9956569470522103, 0.3742365956324344, 0.5883399113858153, 0.4116600886141847, 0.811544741277597, 24.419378987237394, 9.1109896629496, 0.28486805117132774, 0.7688954125223745, 0.07491884455745268]"
group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g,group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_opmwade_adaptive_target_1_05_mass_9_78g,opmwade,OPMWADE,21,1.05,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.006800645435639611,0.006800645435639611,0.006800645435639611,0.006800645435639611,0.0,1.0,5175.719974193722,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_opmwade_adaptive_target_1_05_mass_9_78g.npz,"[0.0028930903495594045, -0.03845509612682631, -0.0909211353013193, -0.11125672914611849, -0.048296721729560024, 0.05554767488389122, 2.14914474358159, 0.3238905230323951, 0.4735936831619964, 0.5264063168380035, 0.6982501258240527, 16.62706491454887, 32.20770189764027, 0.14938265389723854, 0.8318414239139175, 0.04938348911596604]"
group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g,group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_rnd_adaptive_target_1_05_mass_9_78g,rnd,RND,21,1.05,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.019019084661755663,0.019019084661755663,0.019019084661755663,0.019019084661755663,0.0,1.0,5043.144259841647,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_rnd_adaptive_target_1_05_mass_9_78g.npz,"[-0.000846187004540486, 0.0016725776267744324, 0.023273940971089424, -0.029707772224060264, -0.18620549443865686, -0.2432015702807126, 0.75613963685074, 0.02624548192656695, 0.5586764110636315, 0.44132358893636847, 0.35911933892411074, 6.506217452716356, 26.69201589513674, 0.23060235154160041, 0.8276210396726913, 0.101072123360737]"
group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g,group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_tpde_adaptive_target_1_05_mass_9_78g,tpde,TPDE,21,1.05,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.004843269566402763,0.004843269566402763,0.004843269566402763,0.004843269566402763,0.0,1.0,5165.764674393926,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group1_algorithm_comparison_adaptive_target_1_05_mass_9_78g_tpde_adaptive_target_1_05_mass_9_78g.npz,"[0.009824995426331418, -0.04207233416825902, -0.1541608344068393, -0.24888888888888874, -0.23166969921388555, -0.09496483552404875, 0.20079775230028174, 0.4098026870277346, 0.44743002427643835, 0.5525699757235616, 0.8618212758696895, 22.73102173792803, 2.0, 0.17770653472827913, 0.8968407580295119, 0.04497472842890562]"
group2_adaptive_damping_three_angles_mass_9_78g,group2_adaptive_damping_three_angles_mass_9_78g_opmwade_adaptive_target_1_05_mass_9_78g,opmwade,OPMWADE,21,1.05,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.006800645435639611,0.006800645435639611,0.006800645435639611,0.006800645435639611,0.0,1.0,5175.719974193722,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group2_adaptive_damping_three_angles_mass_9_78g_opmwade_adaptive_target_1_05_mass_9_78g.npz,"[0.0028930903495594045, -0.03845509612682631, -0.0909211353013193, -0.11125672914611849, -0.048296721729560024, 0.05554767488389122, 2.14914474358159, 0.3238905230323951, 0.4735936831619964, 0.5264063168380035, 0.6982501258240527, 16.62706491454887, 32.20770189764027, 0.14938265389723854, 0.8318414239139175, 0.04938348911596604]"
group2_adaptive_damping_three_angles_mass_9_78g,group2_adaptive_damping_three_angles_mass_9_78g_opmwade_adaptive_target_1_57_mass_9_78g,opmwade,OPMWADE,21,1.57,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_57-adaptive.npz,0.01245494094563467,0.01245494094563467,0.01245494094563467,0.01245494094563467,0.0,1.0,5172.9436771078035,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group2_adaptive_damping_three_angles_mass_9_78g_opmwade_adaptive_target_1_57_mass_9_78g.npz,"[0.008115836095013675, -0.06789712778148779, -0.2006402221684004, -0.28408893100483473, -0.2150925838387772, -0.05479355820593994, 1.9597489772309378, 0.2930399875004085, 0.4849584245163345, 0.5150415754836655, 0.7192632634728567, 16.21468236564653, 17.027282690305434, 0.19810755026356322, 0.7986956500565167, 0.06779926713092103]"
group2_adaptive_damping_three_angles_mass_9_78g,group2_adaptive_damping_three_angles_mass_9_78g_opmwade_adaptive_target_2_09_mass_9_78g,opmwade,OPMWADE,21,2.09,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_2_09-adaptive.npz,0.03661403974080152,0.03661403974080152,0.03661403974080152,0.03661403974080152,0.0,1.0,5174.099954927806,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group2_adaptive_damping_three_angles_mass_9_78g_opmwade_adaptive_target_2_09_mass_9_78g.npz,"[0.006194904294835289, -0.022371212838536297, -0.003073719321614106, -0.03761884166070886, -0.09951155863923532, -0.16840901902279662, 2.577639172038026, 0.10767005758328782, 0.48687130675521834, 0.5131286932447816, 0.49281949990224233, 12.119767097072305, 24.20706025429786, 0.17522506802458138, 0.7392337657139113, 0.08653673985643894]"
group3_adaptive_damping_target_1_05_three_masses,group3_adaptive_damping_target_1_05_three_masses_opmwade_adaptive_target_1_05_mass_9_78g,opmwade,OPMWADE,21,1.05,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.006800645435639611,0.006800645435639611,0.006800645435639611,0.006800645435639611,0.0,1.0,5175.719974193722,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group3_adaptive_damping_target_1_05_three_masses_opmwade_adaptive_target_1_05_mass_9_78g.npz,"[0.0028930903495594045, -0.03845509612682631, -0.0909211353013193, -0.11125672914611849, -0.048296721729560024, 0.05554767488389122, 2.14914474358159, 0.3238905230323951, 0.4735936831619964, 0.5264063168380035, 0.6982501258240527, 16.62706491454887, 32.20770189764027, 0.14938265389723854, 0.8318414239139175, 0.04938348911596604]"
group3_adaptive_damping_target_1_05_three_masses,group3_adaptive_damping_target_1_05_three_masses_opmwade_adaptive_target_1_05_mass_19_30g,opmwade,OPMWADE,21,1.05,19.3,0.0193,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.007374555571489445,0.007374555571489445,0.007374555571489445,0.007374555571489445,0.0,1.0,5165.348755938932,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group3_adaptive_damping_target_1_05_three_masses_opmwade_adaptive_target_1_05_mass_19_30g.npz,"[0.006957270483055884, -0.03648069680731876, -0.11949873403019552, -0.21455822428891735, -0.24825850770735725, -0.2034273817207077, 1.276600341984721, 0.28798507376460925, 0.5495949338686202, 0.45040506613137976, 0.5020883432638182, 9.389376185203842, 24.030594531527015, 0.13213800681295457, 0.8326639433832579, 0.021780416030236047]"
group3_adaptive_damping_target_1_05_three_masses,group3_adaptive_damping_target_1_05_three_masses_opmwade_adaptive_target_1_05_mass_40_47g,opmwade,OPMWADE,21,1.05,40.47,0.04047,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.01006335083623579,0.01006335083623579,0.01006335083623579,0.01006335083623579,0.0,1.0,5180.760701608844,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group3_adaptive_damping_target_1_05_three_masses_opmwade_adaptive_target_1_05_mass_40_47g.npz,"[0.00239146956993728, -0.01657671396978441, -0.013148629829870438, -0.02032982183228889, -0.0333730119116896, -0.04149019032915059, 2.0021229038110504, 0.2778924005358422, 0.49533967999008477, 0.5046603200099152, 0.4970687212786596, 9.410644489926579, 2.1429313788838074, 0.23279829190392892, 0.8722076577729053, 0.08539929803102643]"
group4_opmwade_three_damping_modes_target_1_05_mass_9_78g,group4_opmwade_three_damping_modes_target_1_05_mass_9_78g_opmwade_none_target_1_05_mass_9_78g,opmwade,OPMWADE,21,1.05,9.78,0.009779999999999999,none,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-none.npz,0.009514788602184588,0.009514788602184588,0.009514788602184588,0.009514788602184588,0.0,1.0,4833.653779022396,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group4_opmwade_three_damping_modes_target_1_05_mass_9_78g_opmwade_none_target_1_05_mass_9_78g.npz,"[0.0022570909032008455, -0.009790590405725084, 0.010114567730791304, 0.007849268496708178, -0.008941721379894157, -0.04113785902967105, 1.9979417882155304, 0.3192960619573167, 0.48912185700657823, 0.5108781429934217, 0.5004528492707655]"
group4_opmwade_three_damping_modes_target_1_05_mass_9_78g,group4_opmwade_three_damping_modes_target_1_05_mass_9_78g_opmwade_fixed_target_1_05_mass_9_78g,opmwade,OPMWADE,21,1.05,9.78,0.009779999999999999,fixed,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-fixed.npz,0.008850252489132428,0.008850252489132428,0.008850252489132428,0.008850252489132428,0.0,1.0,5001.741312592756,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group4_opmwade_three_damping_modes_target_1_05_mass_9_78g_opmwade_fixed_target_1_05_mass_9_78g.npz,"[0.011165713787220675, 0.002265527496229662, -0.004508743295056988, -0.04527723148453796, -0.08866350031560474, -0.11087143322724155, 0.5211039791093626, 0.3352364131742031, 0.49539632721715016, 0.5046036727828498, 0.4957761711229878, 8.425155888582568, 27.92317745421567]"
group4_opmwade_three_damping_modes_target_1_05_mass_9_78g,group4_opmwade_three_damping_modes_target_1_05_mass_9_78g_opmwade_adaptive_target_1_05_mass_9_78g,opmwade,OPMWADE,21,1.05,9.78,0.009779999999999999,adaptive,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/init_data/PrG21InitData-target_1_05-adaptive.npz,0.006800645435639611,0.006800645435639611,0.006800645435639611,0.006800645435639611,0.0,1.0,5175.719974193722,/home/zyq/FLRM_YanExp/FLRM_ControlSystemAndSDSAHA/results/requested_experiments/20260701-133130/process/group4_opmwade_three_damping_modes_target_1_05_mass_9_78g_opmwade_adaptive_target_1_05_mass_9_78g.npz,"[0.0028930903495594045, -0.03845509612682631, -0.0909211353013193, -0.11125672914611849, -0.048296721729560024, 0.05554767488389122, 2.14914474358159, 0.3238905230323951, 0.4735936831619964, 0.5264063168380035, 0.6982501258240527, 16.62706491454887, 32.20770189764027, 0.14938265389723854, 0.8318414239139175, 0.04938348911596604]"
